"C3059","其他玻璃制品制造","C305","ALL,C,C30,C305,C3059","STD_GB_4754-2011","行业大小类","0","0",
"C306","玻璃纤维和玻璃纤维增强塑料制品制造","C30","ALL,C,C30,C306","STD_GB_4754-2011","行业大小类","0","0",
"C3061","玻璃纤维及制品制造","C306","ALL,C,C30,C306,C3061","STD_GB_4754-2011","行业大小类","0","0",
"C3062","玻璃纤维增强塑料制品制造","C306","ALL,C,C30,C306,C3062","STD_GB_4754-2011","行业大小类","0","0",
"C307","陶瓷制品制造","C30","ALL,C,C30,C307","STD_GB_4754-2011","行业大小类","0","0",
"C3071","卫生陶瓷制品制造","C307","ALL,C,C30,C307,C3071","STD_GB_4754-2011","行业大小类","0","0",
"C3072","特种陶瓷制品制造","C307","ALL,C,C30,C307,C3072","STD_GB_4754-2011","行业大小类","0","0",
"C3073","日用陶瓷制品制造","C307","ALL,C,C30,C307,C3073","STD_GB_4754-2011","行业大小类","0","0",
"C3079","园林、陈设艺术及其他陶瓷制品制造","C307","ALL,C,C30,C307,C3079","STD_GB_4754-2011","行业大小类","0","0",
"C308","耐火材料制品制造","C30","ALL,C,C30,C308","STD_GB_4754-2011","行业大小类","0","0",
"C3081","石棉制品制造","C308","ALL,C,C30,C308,C3081","STD_GB_4754-2011","行业大小类","0","0",
"C3082","云母制品制造","C308","ALL,C,C30,C308,C3082","STD_GB_4754-2011","行业大小类","0","0",
"C3089","耐火陶瓷制品及其他耐火材料制造","C308","ALL,C,C30,C308,C3089","STD_GB_4754-2011","行业大小类","0","0",
"C309","石墨及其他非金属矿物制品制造","C30","ALL,C,C30,C309","STD_GB_4754-2011","行业大小类","0","0",
"C3091","石墨及碳素制品制造","C309","ALL,C,C30,C309,C3091","STD_GB_4754-2011","行业大小类","0","0",
"C3099","其他非金属矿物制品制造","C309","ALL,C,C30,C309,C3099","STD_GB_4754-2011","行业大小类","0","0",
"C31","黑色金属冶炼和压延加工业","C","ALL,C,C31","STD_GB_4754-2011","行业大小类","0","0",
"C311","炼铁","C31","ALL,C,C31,C311","STD_GB_4754-2011","行业大小类","0","0",
"C3110","炼铁","C311","ALL,C,C31,C311,C3110","STD_GB_4754-2011","行业大小类","0","0",
"C312","炼钢","C31","ALL,C,C31,C312","STD_GB_4754-2011","行业大小类","0","0",
"C3120","炼钢","C312","ALL,C,C31,C312,C3120","STD_GB_4754-2011","行业大小类","0","0",
"C313","黑色金属铸造","C31","ALL,C,C31,C313","STD_GB_4754-2011","行业大小类","0","0",
"C3130","黑色金属铸造","C313","ALL,C,C31,C313,C3130","STD_GB_4754-2011","行业大小类","0","0",
"C314","钢压延加工","C31","ALL,C,C31,C314","STD_GB_4754-2011","行业大小类","0","0",
"C3140","钢压延加工","C314","ALL,C,C31,C314,C3140","STD_GB_4754-2011","行业大小类","0","0",
"C315","铁合金冶炼","C31","ALL,C,C31,C315","STD_GB_4754-2011","行业大小类","0","0",
"C3150","铁合金冶炼","C315","ALL,C,C31,C315,C3150","STD_GB_4754-2011","行业大小类","0","0",
"C32","有色金属冶炼和压延加工业","C","ALL,C,C32","STD_GB_4754-2011","行业大小类","0","0",
"C321","常用有色金属冶炼","C32","ALL,C,C32,C321","STD_GB_4754-2011","行业大小类","0","0",
"C3211","铜冶炼","C321","ALL,C,C32,C321,C3211","STD_GB_4754-2011","行业大小类","0","0",
"C3212","铅锌冶炼","C321","ALL,C,C32,C321,C3212","STD_GB_4754-2011","行业大小类","0","0",
"C3213","镍钴冶炼","C321","ALL,C,C32,C321,C3213","STD_GB_4754-2011","行业大小类","0","0",
"C3214","锡冶炼","C321","ALL,C,C32,C321,C3214","STD_GB_4754-2011","行业大小类","0","0",
"C3215","锑冶炼","C321","ALL,C,C32,C321,C3215","STD_GB_4754-2011","行业大小类","0","0",
"C3216","铝冶炼","C321","ALL,C,C32,C321,C3216","STD_GB_4754-2011","行业大小类","0","0",
"C3217","镁冶炼","C321","ALL,C,C32,C321,C3217","STD_GB_4754-2011","行业大小类","0","0",
"C3219","其他常用有色金属冶炼","C321","ALL,C,C32,C321,C3219","STD_GB_4754-2011","行业大小类","0","0",
"C322","贵金属冶炼","C32","ALL,C,C32,C322","STD_GB_4754-2011","行业大小类","0","0",
"C3221","金冶炼","C322","ALL,C,C32,C322,C3221","STD_GB_4754-2011","行业大小类","0","0",
"C3222","银冶炼","C322","ALL,C,C32,C322,C3222","STD_GB_4754-2011","行业大小类","0","0",
"C3229","其他贵金属冶炼","C322","ALL,C,C32,C322,C3229","STD_GB_4754-2011","行业大小类","0","0",
"C323","稀有稀土金属冶炼","C32","ALL,C,C32,C323","STD_GB_4754-2011","行业大小类","0","0",
"C3231","钨钼冶炼","C323","ALL,C,C32,C323,C3231","STD_GB_4754-2011","行业大小类","0","0",
"C3232","稀土金属冶炼","C323","ALL,C,C32,C323,C3232","STD_GB_4754-2011","行业大小类","0","0",
"C3239","其他稀有金属冶炼","C323","ALL,C,C32,C323,C3239","STD_GB_4754-2011","行业大小类","0","0",
"C324","有色金属合金制造","C32","ALL,C,C32,C324","STD_GB_4754-2011","行业大小类","0","0",
"C3240","有色金属合金制造","C324","ALL,C,C32,C324,C3240","STD_GB_4754-2011","行业大小类","0","0",
"C325","有色金属铸造","C32","ALL,C,C32,C325","STD_GB_4754-2011","行业大小类","0","0",
"C3250","有色金属铸造","C325","ALL,C,C32,C325,C3250","STD_GB_4754-2011","行业大小类","0","0",
"C326","有色金属压延加工","C32","ALL,C,C32,C326","STD_GB_4754-2011","行业大小类","0","0",
"C3261","铜压延加工","C326","ALL,C,C32,C326,C3261","STD_GB_4754-2011","行业大小类","0","0",
"C3262","铝压延加工","C326","ALL,C,C32,C326,C3262","STD_GB_4754-2011","行业大小类","0","0",
"C3263","贵金属压延加工","C326","ALL,C,C32,C326,C3263","STD_GB_4754-2011","行业大小类","0","0",
"C3264","稀有稀土金属压延加工","C326","ALL,C,C32,C326,C3264","STD_GB_4754-2011","行业大小类","0","0",
"C3269","其他有色金属压延加工","C326","ALL,C,C32,C326,C3269","STD_GB_4754-2011","行业大小类","0","0",
"C33","金属制品业","C","ALL,C,C33","STD_GB_4754-2011","行业大小类","0","0",
"C331","结构性金属制品制造","C33","ALL,C,C33,C331","STD_GB_4754-2011","行业大小类","0","0",
"C3311","金属结构制造","C331","ALL,C,C33,C331,C3311","STD_GB_4754-2011","行业大小类","0","0",
"C3312","金属门窗制造","C331","ALL,C,C33,C331,C3312","STD_GB_4754-2011","行业大小类","0","0",
"C332","金属工具制造","C33","ALL,C,C33,C332","STD_GB_4754-2011","行业大小类","0","0",
"C3321","切削工具制造","C332","ALL,C,C33,C332,C3321","STD_GB_4754-2011","行业大小类","0","0",
"C3322","手工具制造","C332","ALL,C,C33,C332,C3322","STD_GB_4754-2011","行业大小类","0","0",
"C3323","农用及园林用金属工具制造","C332","ALL,C,C33,C332,C3323","STD_GB_4754-2011","行业大小类","0","0",
"C3324","刀剪及类似日用金属工具制造","C332","ALL,C,C33,C332,C3324","STD_GB_4754-2011","行业大小类","0","0",
"C3329","其他金属工具制造","C332","ALL,C,C33,C332,C3329","STD_GB_4754-2011","行业大小类","0","0",
"C333","集装箱及金属包装容器制造","C33","ALL,C,C33,C333","STD_GB_4754-2011","行业大小类","0","0",
"C3331","集装箱制造","C333","ALL,C,C33,C333,C3331","STD_GB_4754-2011","行业大小类","0","0",
"C3332","金属压力容器制造","C333","ALL,C,C33,C333,C3332","STD_GB_4754-2011","行业大小类","0","0",
"C3333","金属包装容器制造","C333","ALL,C,C33,C333,C3333","STD_GB_4754-2011","行业大小类","0","0",
"C334","金属丝绳及其制品制造","C33","ALL,C,C33,C334","STD_GB_4754-2011","行业大小类","0","0",
"C3340","金属丝绳及其制品制造","C334","ALL,C,C33,C334,C3340","STD_GB_4754-2011","行业大小类","0","0",
"C335","建筑、安全用金属制品制造","C33","ALL,C,C33,C335","STD_GB_4754-2011","行业大小类","0","0",
"C3351","建筑、家具用金属配件制造","C335","ALL,C,C33,C335,C3351","STD_GB_4754-2011","行业大小类","0","0",
"C3352","建筑装饰及水暖管道零件制造","C335","ALL,C,C33,C335,C3352","STD_GB_4754-2011","行业大小类","0","0",
"C3353","安全、消防用金属制品制造","C335","ALL,C,C33,C335,C3353","STD_GB_4754-2011","行业大小类","0","0",
"C3359","其他建筑、安全用金属制品制造","C335","ALL,C,C33,C335,C3359","STD_GB_4754-2011","行业大小类","0","0",
"C336","金属表面处理及热处理加工","C33","ALL,C,C33,C336","STD_GB_4754-2011","行业大小类","0","0",
"C3360","金属表面处理及热处理加工","C336","ALL,C,C33,C336,C3360","STD_GB_4754-2011","行业大小类","0","0",
"C337","搪瓷制品制造","C33","ALL,C,C33,C337","STD_GB_4754-2011","行业大小类","0","0",
"C3371","生产专用搪瓷制品制造","C337","ALL,C,C33,C337,C3371","STD_GB_4754-2011","行业大小类","0","0",
"C3372","建筑装饰搪瓷制品制造","C337","ALL,C,C33,C337,C3372","STD_GB_4754-2011","行业大小类","0","0",
"C3373","搪瓷卫生洁具制造","C337","ALL,C,C33,C337,C3373","STD_GB_4754-2011","行业大小类","0","0",
"C3379","搪瓷日用品及其他搪瓷制品制造","C337","ALL,C,C33,C337,C3379","STD_GB_4754-2011","行业大小类","0","0",
"C338","金属制日用品制造","C33","ALL,C,C33,C338","STD_GB_4754-2011","行业大小类","0","0",
"C3381","金属制厨房用器具制造","C338","ALL,C,C33,C338,C3381","STD_GB_4754-2011","行业大小类","0","0",
"C3382","金属制餐具和器皿制造","C338","ALL,C,C33,C338,C3382","STD_GB_4754-2011","行业大小类","0","0",
"C3383","金属制卫生器具制造","C338","ALL,C,C33,C338,C3383","STD_GB_4754-2011","行业大小类","0","0",
"C3389","其他金属制日用品制造","C338","ALL,C,C33,C338,C3389","STD_GB_4754-2011","行业大小类","0","0",
"C339","其他金属制品制造","C33","ALL,C,C33,C339","STD_GB_4754-2011","行业大小类","0","0",
"C3391","锻件及粉末冶金制品制造","C339","ALL,C,C33,C339,C3391","STD_GB_4754-2011","行业大小类","0","0",
"C3392","交通及公共管理用金属标牌制造","C339","ALL,C,C33,C339,C3392","STD_GB_4754-2011","行业大小类","0","0",
"C3399","其他未列明金属制品制造","C339","ALL,C,C33,C339,C3399","STD_GB_4754-2011","行业大小类","0","0",
"C34","通用设备制造业","C","ALL,C,C34","STD_GB_4754-2011","行业大小类","0","0",
"C341","锅炉及原动设备制造","C34","ALL,C,C34,C341","STD_GB_4754-2011","行业大小类","0","0",
"C3411","锅炉及辅助设备制造","C341","ALL,C,C34,C341,C3411","STD_GB_4754-2011","行业大小类","0","0",
"C3412","内燃机及配件制造","C341","ALL,C,C34,C341,C3412","STD_GB_4754-2011","行业大小类","0","0",
"C3413","汽轮机及辅机制造","C341","ALL,C,C34,C341,C3413","STD_GB_4754-2011","行业大小类","0","0",
"C3414","水轮机及辅机制造","C341","ALL,C,C34,C341,C3414","STD_GB_4754-2011","行业大小类","0","0",
"C3415","风能原动设备制造","C341","ALL,C,C34,C341,C3415","STD_GB_4754-2011","行业大小类","0","0",
"C3419","其他原动设备制造","C341","ALL,C,C34,C341,C3419","STD_GB_4754-2011","行业大小类","0","0",
"C342","金属加工机械制造","C34","ALL,C,C34,C342","STD_GB_4754-2011","行业大小类","0","0",
"C3421","金属切削机床制造","C342","ALL,C,C34,C342,C3421","STD_GB_4754-2011","行业大小类","0","0",
"C3422","金属成形机床制造","C342","ALL,C,C34,C342,C3422","STD_GB_4754-2011","行业大小类","0","0",
"C3423","铸造机械制造","C342","ALL,C,C34,C342,C3423","STD_GB_4754-2011","行业大小类","0","0",
"C3424","金属切割及焊接设备制造","C342","ALL,C,C34,C342,C3424","STD_GB_4754-2011","行业大小类","0","0",
"C3425","机床附件制造","C342","ALL,C,C34,C342,C3425","STD_GB_4754-2011","行业大小类","0","0",
"C3429","其他金属加工机械制造","C342","ALL,C,C34,C342,C3429","STD_GB_4754-2011","行业大小类","0","0",
"C343","物料搬运设备制造","C34","ALL,C,C34,C343","STD_GB_4754-2011","行业大小类","0","0",
"C3431","轻小型起重设备制造","C343","ALL,C,C34,C343,C3431","STD_GB_4754-2011","行业大小类","0","0",
"C3432","起重机制造","C343","ALL,C,C34,C343,C3432","STD_GB_4754-2011","行业大小类","0","0",
"C3433","生产专用车辆制造","C343","ALL,C,C34,C343,C3433","STD_GB_4754-2011","行业大小类","0","0",
"C3434","连续搬运设备制造","C343","ALL,C,C34,C343,C3434","STD_GB_4754-2011","行业大小类","0","0",
"C3435","电梯、自动扶梯及升降机制造","C343","ALL,C,C34,C343,C3435","STD_GB_4754-2011","行业大小类","0","0",
"C3439","其他物料搬运设备制造","C343","ALL,C,C34,C343,C3439","STD_GB_4754-2011","行业大小类","0","0",
"C344","泵、阀门、压缩机及类似机械制造","C34","ALL,C,C34,C344","STD_GB_4754-2011","行业大小类","0","0",
"C3441","泵及真空设备制造","C344","ALL,C,C34,C344,C3441","STD_GB_4754-2011","行业大小类","0","0",
"C3442","气体压缩机械制造","C344","ALL,C,C34,C344,C3442","STD_GB_4754-2011","行业大小类","0","0",
"C3443","阀门和旋塞制造","C344","ALL,C,C34,C344,C3443","STD_GB_4754-2011","行业大小类","0","0",
"C3444","液压和气压动力机械及元件制造","C344","ALL,C,C34,C344,C3444","STD_GB_4754-2011","行业大小类","0","0",
"C345","轴承、齿轮和传动部件制造","C34","ALL,C,C34,C345","STD_GB_4754-2011","行业大小类","0","0",
"C3451","轴承制造","C345","ALL,C,C34,C345,C3451","STD_GB_4754-2011","行业大小类","0","0",
"C3452","齿轮及齿轮减、变速箱制造","C345","ALL,C,C34,C345,C3452","STD_GB_4754-2011","行业大小类","0","0",
"C3459","其他传动部件制造","C345","ALL,C,C34,C345,C3459","STD_GB_4754-2011","行业大小类","0","0",
"C346","烘炉、风机、衡器、包装等设备制造","C34","ALL,C,C34,C346","STD_GB_4754-2011","行业大小类","0","0",
"C3461","烘炉、熔炉及电炉制造","C346","ALL,C,C34,C346,C3461","STD_GB_4754-2011","行业大小类","0","0",
"C3462","风机、风扇制造","C346","ALL,C,C34,C346,C3462","STD_GB_4754-2011","行业大小类","0","0",
"C3463","气体、液体分离及纯净设备制造","C346","ALL,C,C34,C346,C3463","STD_GB_4754-2011","行业大小类","0","0",
"C3464","制冷、空调设备制造","C346","ALL,C,C34,C346,C3464","STD_GB_4754-2011","行业大小类","0","0",
"C3465","风动和电动工具制造","C346","ALL,C,C34,C346,C3465","STD_GB_4754-2011","行业大小类","0","0",
"C3466","喷枪及类似器具制造","C346","ALL,C,C34,C346,C3466","STD_GB_4754-2011","行业大小类","0","0",
"C3467","衡器制造","C346","ALL,C,C34,C346,C3467","STD_GB_4754-2011","行业大小类","0","0",
"C3468","包装专用设备制造","C346","ALL,C,C34,C346,C3468","STD_GB_4754-2011","行业大小类","0","0",
"C347","文化、办公用机械制造","C34","ALL,C,C34,C347","STD_GB_4754-2011","行业大小类","0","0",
"C3471","电影机械制造","C347","ALL,C,C34,C347,C3471","STD_GB_4754-2011","行业大小类","0","0",
"C3472","幻灯及投影设备制造","C347","ALL,C,C34,C347,C3472","STD_GB_4754-2011","行业大小类","0","0",
"C3473","照相机及器材制造","C347","ALL,C,C34,C347,C3473","STD_GB_4754-2011","行业大小类","0","0",
"C3474","复印和胶印设备制造","C347","ALL,C,C34,C347,C3474","STD_GB_4754-2011","行业大小类","0","0",
"C3475","计算器及货币专用设备制造","C347","ALL,C,C34,C347,C3475","STD_GB_4754-2011","行业大小类","0","0",
"C3479","其他文化、办公用机械制造","C347","ALL,C,C34,C347,C3479","STD_GB_4754-2011","行业大小类","0","0",
"C348","通用零部件制造","C34","ALL,C,C34,C348","STD_GB_4754-2011","行业大小类","0","0",
"C3481","金属密封件制造","C348","ALL,C,C34,C348,C3481","STD_GB_4754-2011","行业大小类","0","0",
"C3482","紧固件制造","C348","ALL,C,C34,C348,C3482","STD_GB_4754-2011","行业大小类","0","0",
"C3483","弹簧制造","C348","ALL,C,C34,C348,C3483","STD_GB_4754-2011","行业大小类","0","0",
"C3484","机械零部件加工","C348","ALL,C,C34,C348,C3484","STD_GB_4754-2011","行业大小类","0","0",
"C3489","其他通用零部件制造","C348","ALL,C,C34,C348,C3489","STD_GB_4754-2011","行业大小类","0","0",
"C349","其他通用设备制造业","C34","ALL,C,C34,C349","STD_GB_4754-2011","行业大小类","0","0",
"C3490","其他通用设备制造业","C349","ALL,C,C34,C349,C3490","STD_GB_4754-2011","行业大小类","0","0",
"C35","专用设备制造业","C","ALL,C,C35","STD_GB_4754-2011","行业大小类","0","0",
"C351","采矿、冶金、建筑专用设备制造","C35","ALL,C,C35,C351","STD_GB_4754-2011","行业大小类","0","0",
"C3511","矿山机械制造","C351","ALL,C,C35,C351,C3511","STD_GB_4754-2011","行业大小类","0","0",
"C3512","石油钻采专用设备制造","C351","ALL,C,C35,C351,C3512","STD_GB_4754-2011","行业大小类","0","0",
"C3513","建筑工程用机械制造","C351","ALL,C,C35,C351,C3513","STD_GB_4754-2011","行业大小类","0","0",
"C3514","海洋工程专用设备制造","C351","ALL,C,C35,C351,C3514","STD_GB_4754-2011","行业大小类","0","0",
"C3515","建筑材料生产专用机械制造","C351","ALL,C,C35,C351,C3515","STD_GB_4754-2011","行业大小类","0","0",
"C3516","冶金专用设备制造","C351","ALL,C,C35,C351,C3516","STD_GB_4754-2011","行业大小类","0","0",
"C352","化工、木材、非金属加工专用设备制造","C35","ALL,C,C35,C352","STD_GB_4754-2011","行业大小类","0","0",
"C3521","炼油、化工生产专用设备制造","C352","ALL,C,C35,C352,C3521","STD_GB_4754-2011","行业大小类","0","0",
"C3522","橡胶加工专用设备制造","C352","ALL,C,C35,C352,C3522","STD_GB_4754-2011","行业大小类","0","0",
"C3523","塑料加工专用设备制造","C352","ALL,C,C35,C352,C3523","STD_GB_4754-2011","行业大小类","0","0",
"C3524","木材加工机械制造","C352","ALL,C,C35,C352,C3524","STD_GB_4754-2011","行业大小类","0","0",
"C3525","模具制造","C352","ALL,C,C35,C352,C3525","STD_GB_4754-2011","行业大小类","0","0",
"C3529","其他非金属加工专用设备制造","C352","ALL,C,C35,C352,C3529","STD_GB_4754-2011","行业大小类","0","0",
"C353","食品、饮料、烟草及饲料生产专用设备制造","C35","ALL,C,C35,C353","STD_GB_4754-2011","行业大小类","0","0",
"C3531","食品、酒、饮料及茶生产专用设备制造","C353","ALL,C,C35,C353,C3531","STD_GB_4754-2011","行业大小类","0","0",
"C3532","农副食品加工专用设备制造","C353","ALL,C,C35,C353,C3532","STD_GB_4754-2011","行业大小类","0","0",
"C3533","烟草生产专用设备制造","C353","ALL,C,C35,C353,C3533","STD_GB_4754-2011","行业大小类","0","0",
"C3534","饲料生产专用设备制造","C353","ALL,C,C35,C353,C3534","STD_GB_4754-2011","行业大小类","0","0",
"C354","印刷、制药、日化及日用品生产专用设备制造","C35","ALL,C,C35,C354","STD_GB_4754-2011","行业大小类","0","0",
"C3541","制浆和造纸专用设备制造","C354","ALL,C,C35,C354,C3541","STD_GB_4754-2011","行业大小类","0","0",
"C3542","印刷专用设备制造","C354","ALL,C,C35,C354,C3542","STD_GB_4754-2011","行业大小类","0","0",
"C3543","日用化工专用设备制造","C354","ALL,C,C35,C354,C3543","STD_GB_4754-2011","行业大小类","0","0",
"C3544","制药专用设备制造","C354","ALL,C,C35,C354,C3544","STD_GB_4754-2011","行业大小类","0","0",
"C3545","照明器具生产专用设备制造","C354","ALL,C,C35,C354,C3545","STD_GB_4754-2011","行业大小类","0","0",
"C3546","玻璃、陶瓷和搪瓷制品生产专用设备制造","C354","ALL,C,C35,C354,C3546","STD_GB_4754-2011","行业大小类","0","0",
"C3549","其他日用品生产专用设备制造","C354","ALL,C,C35,C354,C3549","STD_GB_4754-2011","行业大小类","0","0",
"C355","纺织、服装和皮革加工专用设备制造","C35","ALL,C,C35,C355","STD_GB_4754-2011","行业大小类","0","0",
"C3551","纺织专用设备制造","C355","ALL,C,C35,C355,C3551","STD_GB_4754-2011","行业大小类","0","0",
"C3552","皮革、毛皮及其制品加工专用设备制造","C355","ALL,C,C35,C355,C3552","STD_GB_4754-2011","行业大小类","0","0",
"C3553","缝制机械制造","C355","ALL,C,C35,C355,C3553","STD_GB_4754-2011","行业大小类","0","0",
"C3554","洗涤机械制造","C355","ALL,C,C35,C355,C3554","STD_GB_4754-2011","行业大小类","0","0",
"C356","电子和电工机械专用设备制造","C35","ALL,C,C35,C356","STD_GB_4754-2011","行业大小类","0","0",
"C3561","电工机械专用设备制造","C356","ALL,C,C35,C356,C3561","STD_GB_4754-2011","行业大小类","0","0",
"C3562","电子工业专用设备制造","C356","ALL,C,C35,C356,C3562","STD_GB_4754-2011","行业大小类","0","0",
"C357","农、林、牧、渔专用机械制造","C35","ALL,C,C35,C357","STD_GB_4754-2011","行业大小类","0","0",
"C3571","拖拉机制造","C357","ALL,C,C35,C357,C3571","STD_GB_4754-2011","行业大小类","0","0",
"C3572","机械化农业及园艺机具制造","C357","ALL,C,C35,C357,C3572","STD_GB_4754-2011","行业大小类","0","0",
"C3573","营林及木竹采伐机械制造","C357","ALL,C,C35,C357,C3573","STD_GB_4754-2011","行业大小类","0","0",
"C3574","畜牧机械制造","C357","ALL,C,C35,C357,C3574","STD_GB_4754-2011","行业大小类","0","0",
"C3575","渔业机械制造","C357","ALL,C,C35,C357,C3575","STD_GB_4754-2011","行业大小类","0","0",
"C3576","农林牧渔机械配件制造","C357","ALL,C,C35,C357,C3576","STD_GB_4754-2011","行业大小类","0","0",
"C3577","棉花加工机械制造","C357","ALL,C,C35,C357,C3577","STD_GB_4754-2011","行业大小类","0","0",
"C3579","其他农、林、牧、渔业机械制造","C357","ALL,C,C35,C357,C3579","STD_GB_4754-2011","行业大小类","0","0",
"C358","医疗仪器设备及器械制造","C35","ALL,C,C35,C358","STD_GB_4754-2011","行业大小类","0","0",
"C3581","医疗诊断、监护及治疗设备制造","C358","ALL,C,C35,C358,C3581","STD_GB_4754-2011","行业大小类","0","0",
"C3582","口腔科用设备及器具制造","C358","ALL,C,C35,C358,C3582","STD_GB_4754-2011","行业大小类","0","0",
"C3583","医疗实验室及医用消毒设备和器具制造","C358","ALL,C,C35,C358,C3583","STD_GB_4754-2011","行业大小类","0","0",
"C3584","医疗、外科及兽医用器械制造","C358","ALL,C,C35,C358,C3584","STD_GB_4754-2011","行业大小类","0","0",
"C3585","机械治疗及病房护理设备制造","C358","ALL,C,C35,C358,C3585","STD_GB_4754-2011","行业大小类","0","0",
"C3586","假肢、人工器官及植（介）入器械制造","C358","ALL,C,C35,C358,C3586","STD_GB_4754-2011","行业大小类","0","0",
"C3589","其他医疗设备及器械制造","C358","ALL,C,C35,C358,C3589","STD_GB_4754-2011","行业大小类","0","0",
"C359","环保、社会公共服务及其他专用设备制造","C35","ALL,C,C35,C359","STD_GB_4754-2011","行业大小类","0","0",
"C3591","环境保护专用设备制造","C359","ALL,C,C35,C359,C3591","STD_GB_4754-2011","行业大小类","0","0",
"C3592","地质勘查专用设备制造","C359","ALL,C,C35,C359,C3592","STD_GB_4754-2011","行业大小类","0","0",
"C3593","邮政专用机械及器材制造","C359","ALL,C,C35,C359,C3593","STD_GB_4754-2011","行业大小类","0","0",
"C3594","商业、饮食、服务专用设备制造","C359","ALL,C,C35,C359,C3594","STD_GB_4754-2011","行业大小类","0","0",
"C3595","社会公共安全设备及器材制造","C359","ALL,C,C35,C359,C3595","STD_GB_4754-2011","行业大小类","0","0",
"C3596","交通安全、管制及类似专用设备制造","C359","ALL,C,C35,C359,C3596","STD_GB_4754-2011","行业大小类","0","0",
"C3597","水资源专用机械制造","C359","ALL,C,C35,C359,C3597","STD_GB_4754-2011","行业大小类","0","0",
"C3599","其他专用设备制造","C359","ALL,C,C35,C359,C3599","STD_GB_4754-2011","行业大小类","0","0",
"C36","汽车制造业","C","ALL,C,C36","STD_GB_4754-2011","行业大小类","0","0",
"C361","汽车整车制造","C36","ALL,C,C36,C361","STD_GB_4754-2011","行业大小类","0","0",
"C3610","汽车整车制造","C361","ALL,C,C36,C361,C3610","STD_GB_4754-2011","行业大小类","0","0",
"C362","改装汽车制造","C36","ALL,C,C36,C362","STD_GB_4754-2011","行业大小类","0","0",
"C3620","改装汽车制造","C362","ALL,C,C36,C362,C3620","STD_GB_4754-2011","行业大小类","0","0",
"C363","低速载货汽车制造","C36","ALL,C,C36,C363","STD_GB_4754-2011","行业大小类","0","0",
"C3630","低速载货汽车制造","C363","ALL,C,C36,C363,C3630","STD_GB_4754-2011","行业大小类","0","0",
"C364","电车制造","C36","ALL,C,C36,C364","STD_GB_4754-2011","行业大小类","0","0",
"C3640","电车制造","C364","ALL,C,C36,C364,C3640","STD_GB_4754-2011","行业大小类","0","0",
"C365","汽车车身、挂车制造","C36","ALL,C,C36,C365","STD_GB_4754-2011","行业大小类","0","0",
"C3650","汽车车身、挂车制造","C365","ALL,C,C36,C365,C3650","STD_GB_4754-2011","行业大小类","0","0",
"C366","汽车零部件及配件制造","C36","ALL,C,C36,C366","STD_GB_4754-2011","行业大小类","0","0",
"C3660","汽车零部件及配件制造","C366","ALL,C,C36,C366,C3660","STD_GB_4754-2011","行业大小类","0","0",
"C37","铁路、船舶、航空航天和其他运输设备制造业","C","ALL,C,C37","STD_GB_4754-2011","行业大小类","0","0",
"C371","铁路运输设备制造","C37","ALL,C,C37,C371","STD_GB_4754-2011","行业大小类","0","0",
"C3711","铁路机车车辆及动车组制造","C371","ALL,C,C37,C371,C3711","STD_GB_4754-2011","行业大小类","0","0",
"C3712","窄轨机车车辆制造","C371","ALL,C,C37,C371,C3712","STD_GB_4754-2011","行业大小类","0","0",
"C3713","铁路机车车辆配件制造","C371","ALL,C,C37,C371,C3713","STD_GB_4754-2011","行业大小类","0","0",
"C3714","铁路专用设备及器材、配件制造","C371","ALL,C,C37,C371,C3714","STD_GB_4754-2011","行业大小类","0","0",
"C3719","其他铁路运输设备制造","C371","ALL,C,C37,C371,C3719","STD_GB_4754-2011","行业大小类","0","0",
"C372","城市轨道交通设备制造","C37","ALL,C,C37,C372","STD_GB_4754-2011","行业大小类","0","0",
"C3720","城市轨道交通设备制造","C372","ALL,C,C37,C372,C3720","STD_GB_4754-2011","行业大小类","0","0",
"C373","船舶及相关装置制造","C37","ALL,C,C37,C373","STD_GB_4754-2011","行业大小类","0","0",
"C3731","金属船舶制造","C373","ALL,C,C37,C373,C3731","STD_GB_4754-2011","行业大小类","0","0",
"C3732","非金属船舶制造","C373","ALL,C,C37,C373,C3732","STD_GB_4754-2011","行业大小类","0","0",
"C3733","娱乐船和运动船制造","C373","ALL,C,C37,C373,C3733","STD_GB_4754-2011","行业大小类","0","0",
"C3734","船用配套设备制造","C373","ALL,C,C37,C373,C3734","STD_GB_4754-2011","行业大小类","0","0",
"C3735","船舶改装与拆除","C373","ALL,C,C37,C373,C3735","STD_GB_4754-2011","行业大小类","0","0",
"C3739","航标器材及其他相关装置制造","C373","ALL,C,C37,C373,C3739","STD_GB_4754-2011","行业大小类","0","0",
"C374","航空、航天器及设备制造","C37","ALL,C,C37,C374","STD_GB_4754-2011","行业大小类","0","0",
"C3741","飞机制造","C374","ALL,C,C37,C374,C3741","STD_GB_4754-2011","行业大小类","0","0",
"C3742","航天器制造","C374","ALL,C,C37,C374,C3742","STD_GB_4754-2011","行业大小类","0","0",
"C3743","航空、航天相关设备制造","C374","ALL,C,C37,C374,C3743","STD_GB_4754-2011","行业大小类","0","0",
"C3749","其他航空航天器制造","C374","ALL,C,C37,C374,C3749","STD_GB_4754-2011","行业大小类","0","0",
"C375","摩托车制造","C37","ALL,C,C37,C375","STD_GB_4754-2011","行业大小类","0","0",
